ID,English
QUEST_BANDIT_2_12_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name>'s loyal bandits dug through the layers of dirt, but the treasure split itself amongst their number. Our hero left with nothing."
QUEST_BANDIT_2_12_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"Your fellow bandits make short work of the earth blocking the treasure, but they split the loot amongst themselves, leaving you nothing."
QUEST_BANDIT_2_12_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""I'll blow it open."""
QUEST_BANDIT_2_12_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"The Alchemist's concoctions blew the dirt away. Unfortunately, it damaged some of the precious treasure hidden under it."
QUEST_BANDIT_2_12_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"The Alchemist kneels down, pouring strange green liquid into the dirt. After a few moments, a roar shakes the world. The dirt is gone."
QUEST_BANDIT_2_12_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,Call upon the Wyld
QUEST_BANDIT_2_12_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"Monte had been famous amongst the Rabbit Clan for his connection to the Wyld. The Moon Scythe knew this, and lead our hero to his body."
QUEST_BANDIT_2_12_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"The Moonscythe glows. Eerie light points deeper underground. You follow, and soon find Monte's body, sprawled before an open chest."
QUEST_BANDIT_2_12_QUESTINFODATA_ENCOUNTERTEXT,"The ancient barrow had been abandoned for generations, but our hero knew where to look for the treasure: a pit of earth deep within."
QUEST_BANDIT_2_12_QUESTINFODATA_JOURNALENCOUNTERTEXT,"Our hero had discovered the location of his ancient barrow, but the pit was going to prove an ordeal of gargantuan proportions!"
QUEST_BANDIT_2_12_QUESTINFODATA_JOURNALRUMOURTEXT,"Legend had it that Monte, a most eccentric rabbit explorer, buried his vast wealth at the bottom of a pit deep underground."
QUEST_BANDIT_2_12_QUESTINFODATA_RUMOURTEXT,"Legend has it that a crazy rabbit explorer had a great treasure, but buried it at the bottom of a deep pit of earth. Think you can find it?"
QUEST_BANDIT_2_12_QUESTINFODATA_TITLE,The Treasure Pit
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Pick the lock. Free the others!
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"While our hero easily picked the locks on the chains, the guards quickly took notice. <hero_name> was forced to flee in failure."
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"You open the lock easily enough, but without your wits about you, the guards quickly spot you. You barely escape with your life."
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"Fortunately, our hero was proficient in picking locks, and doubly-so in leading an army of angry Armellians. The town was quickly liberated."
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"You slip out of the chains and quickly find the other captured creatures. Together, you manage to arm yourselves and liberate the town."
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Pick the lock and save your own skin.
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"Our hero slipped out of the chains and away from the village, its dark secret to remain hidden; and those enslaved to remain as well."
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,You slip out of the chains and sneak quietly out of the town. The muffled cries from the other captive Armellians will follow you forever.
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""Psst, the locks are loose."""
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"Our hero seemed doomed, until their conjurer stepped in. He parted the locks with ease, and together, they escaped the guard's clutches."
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"Your paws are free, but the guards don't realise. Your conjurer winks. You hold, then attack! Escaping guard's clutches."
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,Flash the Royal Pardon
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"Our hero might have been sent to the block, were it not for the Royal Pardon. The guards were forced to grudgingly let <hero_name> go."
QUEST_BANDIT_2_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,The smiles slide from the smug guards' faces as quick as it slid on. You're freed and stroll out of the city. None can catch you.
QUEST_BANDIT_2_2_QUESTINFODATA_ENCOUNTERTEXT,"The town guard stops you before you've even entered the gates, knocking you unconscious and chaining you up for sale. This is bad."
QUEST_BANDIT_2_2_QUESTINFODATA_JOURNALENCOUNTERTEXT,"When <hero_name> neared the gates, the guards were quick to subdue them. ""Here we are lads,"" one said. ""Another slave fer the block!"""
QUEST_BANDIT_2_2_QUESTINFODATA_JOURNALRUMOURTEXT,The town of <quest_tile> had a reputation for a spot you visited but never left. Our hero decided to investigate.
QUEST_BANDIT_2_2_QUESTINFODATA_RUMOURTEXT,I keep hearing rumors of a small settlement nearby enslaving freedom fighters like us. I recommend paying them all a visit.
QUEST_BANDIT_2_2_QUESTINFODATA_TITLE,The Village of Chains
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,"Negotiate an ""even"" split."
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"A negotiation began, but our hero witlessly attempted to sneak in more loot. The other bandits responded by making off with everything."
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"As you try to negotiate a split in the loot, the other bandits notice you sneaking in extra baubles. They rough you up and take everything."
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,But our hero's keen wits were in full force that day! A quick negotiation resulted in <hero_name> making off with only the best treasures.
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"With your keen wits, the other bandits have no idea you're fleecing them of prime loot. You make off with a grand treasure. Not a bad haul!"
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Let your competition have it.
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,Our hero knew better than to negotiate with fellow criminals -- things always got messy. Better to leave them be and go on their way.
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"Knowing that a bad negotiation could turn violent, you decide to leave the caravan to the other bandits. At least the king's day is ruined!"
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Armour up and attack!
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,Our hero was mighty with the Lionheart Breastplate's help. They fought away their rivals and took what loot remained.
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"The Lionheart Breastplate protects you from the poorly made bandit steel. You fight back the contenders, but they steal away some treasure."
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"""Let me handle this."""
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,Sometimes the least valuable things seem the most important. <hero_name>'s trader identified what was truly worth taking and took it.
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,Your trader steps forward . They use your reputation to claim certain goods. Goods that will fetch a pretty price from the right buyer.
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,Steal what you can!
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"No time to deal with petty politics. <hero_name> used the mirror cape to drift by, taking what they could, then fading into the distance."
QUEST_BANDIT_2_3_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"The Mirror Cape shimmers, hiding you from the other bandits prying eyes. You creep close and grab all you can carry. Perfect."
QUEST_BANDIT_2_3_QUESTINFODATA_ENCOUNTERTEXT,You approach the caravan to discover it's already been stopped by a competing group of bandits. This could get ugly if you're not careful.
QUEST_BANDIT_2_3_QUESTINFODATA_JOURNALENCOUNTERTEXT,"Of course, rumors of a loot-filled caravan don't travel far without attracting attention. Another bandit clan was already on the scene."
QUEST_BANDIT_2_3_QUESTINFODATA_JOURNALRUMOURTEXT,Word reached our hero of a caravan stocked with stolen goods heading for the king's castle. <hero_name> decided to reappropriate it.
QUEST_BANDIT_2_3_QUESTINFODATA_RUMOURTEXT,"A caravan is making their way across the plains, loaded with all kinds of stuff stolen from us simple folk. Maybe you could get it back?"
QUEST_BANDIT_2_3_QUESTINFODATA_TITLE,Armellian Standoff
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Storm the caravan single-handedly.
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"Our brave hero charged the caravan, but the guards were simply too strong. They overpowerd <hero_name> and left them bleeding in the dirt."
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"You bravely rush toward the caravan, weapon raised high -- but the guards make quick work of you, leaving you wounded by the roadside."
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"Our hero drew steel and charged the caravan, felling the guards in moments! The Spirit Stone they sought was soon their to takes."
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"You dash toward the caravan and slash the guards with ease, soon bringing the entire caravan to a halt. The Spirit Stone is yours! "
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Have your bandits help you attack the caravan.
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"Our hero led the Bandit Clan against the caravan, slaying the guards with ease. Unfortunately, the Spirit Stone was lost in the tumult."
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"You lead your clan against the caravan's guards and win handily, but the Spirit Stone eludes your grasp in the confusion that follows."
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Hold them up!
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"Our hero's daring heist is still told of. Ambushing the caravan before the guards could react, they liberate a valuable tool."
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"Covering your face with a cloth, you hold up the caravan at Hand Cannon point. Before the guards react, you've taken a prize and fled."
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,Slay them all
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"Our hero was lead by the dark. They slew every guard. Overcome with their action, they fled, but their magic had changed."
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"With the cursed blade's help, you strike down every guard. The rot flows through you. Then panic. Overcome, you flee. You feel different."
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,Use the Wyld to attack
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"Our hero let loose the Wyld's fury on the hapless guards. Though the merchant fled with the stone, their caravan yielded useful tools.\n"
QUEST_BANDIT_2_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"The guards have no chance against the Wyldfyre Staff. You call its fury and slay them. The merchant flees, but leaves some goods behind."
QUEST_BANDIT_2_4_QUESTINFODATA_ENCOUNTERTEXT,"The caravan is indeed loaded to bear with trinkets and baubles, but the Spirit Stone the trader carries is what you're after."
QUEST_BANDIT_2_4_QUESTINFODATA_JOURNALENCOUNTERTEXT,"<hero_name> spied the caravan from afar, loaded full of valuable merchandise. But the trader's Spirit Stone would be our hero's prize."
QUEST_BANDIT_2_4_QUESTINFODATA_JOURNALRUMOURTEXT,"Our hero heard a worthwhile rumor -- a trader, rich and arrogant, was moving a caravan of good across the nearby plains."
QUEST_BANDIT_2_4_QUESTINFODATA_RUMOURTEXT,"A rich trader is movin' his ware across the plains. If you can get through his guards, I hear there's a Spirit Stone to be had!"
QUEST_BANDIT_2_4_QUESTINFODATA_TITLE,Traveling Stones
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Slay the entire Thieves Guild.
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"Our hero tried valiantly to slay the thieves in their very den, but all it brought was their friend's demise. A sad day for the Bandit Clan."
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"You try to slay the thieves, but your skills are nowhere close to theirs. Your friend is slain, and you flee with countless wounds."
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"But <hero_name> would not stand for that! The Armello Thieves Guild was thusly torn asunder, all of them slain by our hero's keen blade."
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"Your blade is drawn in a moment, the doyen lies dead. The other thieves soon follow, and your friend pledges to remain by your side."
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Slay your friend. Avoid a war.
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> knew the thieves would make valuable allies someday, and slew their own friend before them to cement a lasting peace."
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,Your blade glides along your dear friend's throat. You cannot antagonize the Thieves Guild now; not with the war to come against the king.
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Argue their case
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> donned the mask, using the charisma it bestowed to argue for leniency. The punishment was lessened to temporary exile."
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"Donning the masquerade mask, you argue your friend's case. As a bandit you have say. A new punishment is decided. Temporary banishment."
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"""Make sure you do it!"""
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,<hero_name> had no choice. They were forced to wound their friend in order to save their life. It worked. Just.
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"Feigning outrage, you offer to do the deed yourself. You run your friend through. When the thieves leave, your apothecary saves their life."
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"""I'll vouch for them"""
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,<hero_name>'s Spymaster had many ties to the thieves guild. She was able to use her influence to reduce the terrible punishment.
QUEST_BANDIT_2_5_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"The Spymaster is an old friend of the Doyen. After much argument, he grudgingly agrees to lower the penalty to a mere year's exile."
QUEST_BANDIT_2_5_QUESTINFODATA_ENCOUNTERTEXT,You quickly learn that your friend tried to steal from the thieves -- punishable by death in their eyes. The guild doyen is not pleased.
QUEST_BANDIT_2_5_QUESTINFODATA_JOURNALENCOUNTERTEXT,"There, in the guild hall, it was clear that the follower of the Bandit Clan had stolen from the thieves. This was punishable only by death."
QUEST_BANDIT_2_5_QUESTINFODATA_JOURNALRUMOURTEXT,"A loyal follower of the Bandit Clan had been captured, taken by the famous Armello Thieves Guild. Our hero sought an audience."
QUEST_BANDIT_2_5_QUESTINFODATA_RUMOURTEXT,"Local thieves guild has one of ours in their claws. I'm not sayin' you should start a war or anything, but we have to protect our own."
QUEST_BANDIT_2_5_QUESTINFODATA_TITLE,Guild Business
QUEST_BANDIT_2_6_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Choose nothing but bare fists. You can best this boar.
QUEST_BANDIT_2_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"Our hero chose bare fists, impressing the boar but dooming their chances of victory. <hero_name> would leave that arena with many new scars."
QUEST_BANDIT_2_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"The boar is impressed with your choice, but does not go easy on you. Sadly, his skill is superior, and you leave with a few new scars."
QUEST_BANDIT_2_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"Even with bare fists, our hero knew the boar would lose! And lose they did, gracefully offering <hero_name> the promised treasure as reward."
QUEST_BANDIT_2_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"The boar is impressed with your choice; moreso when you best him in open combat! As promised, you are granted a valuable treasure as reward."
QUEST_BANDIT_2_6_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Choose a spear. Fell him from afar.
QUEST_BANDIT_2_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"Our hero took up a spear, hoping the extra reach would seal victory. The boar's skill was great, though, and the two fought to a stalemate."
QUEST_BANDIT_2_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"The boar takes up a massive axe, clearly his weapon of choice. You fight to a stalemate, and ultimately part ways as equals."
QUEST_BANDIT_2_6_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Fight with Rot
QUEST_BANDIT_2_6_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"Our hero was a bandit at heart. They would not give any advantage away, and used the cursed Raven's Beak Dagger to win."
QUEST_BANDIT_2_6_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"The Raven's Beak Dagger will win the fight. Strength will not defeat skill. You wound the strongbeast, and storm away. You need no prizes."
